voter_id,treatment,age_group,education,baseline_turnout_prob,treatment_effect,voted_2022
4397,Personal Visit,50-64,Some College,0.68,0.12,1
4398,Personal Visit,18-29,Bachelor's,0.35,0.12,0
4399,Phone Call,30-49,Bachelor's,0.52,0.08,0
4400,Control,50-64,Bachelor's,0.68,0,0
4401,Personal Visit,30-49,Some College,0.52,0.12,1
4402,Control,18-29,Graduate,0.35,0,0
4403,Personal Visit,30-49,High School,0.52,0.12,1
4404,Control,18-29,Bachelor's,0.35,0,0
4405,Postcard,18-29,High School,0.35,0.05,1
4406,Control,30-49,Bachelor's,0.52,0,1
4407,Control,18-29,Graduate,0.35,0,1
4408,Postcard,30-49,High School,0.52,0.05,0
4409,Phone Call,30-49,Some College,0.52,0.08,0
4410,Phone Call,18-29,Bachelor's,0.35,0.08,1
4411,Personal Visit,30-49,Some College,0.52,0.12,1
4412,Phone Call,50-64,Some College,0.68,0.08,0
4413,Personal Visit,65+,Bachelor's,0.74,0.12,1
4414,Control,50-64,High School,0.68,0,0
4415,Personal Visit,30-49,Bachelor's,0.52,0.12,1
4416,Control,65+,High School,0.74,0,1
4417,Phone Call,18-29,Some College,0.35,0.08,1
4418,Personal Visit,30-49,High School,0.52,0.12,1
4419,Postcard,18-29,High School,0.35,0.05,1
4420,Control,50-64,High School,0.68,0,1
4421,Phone Call,30-49,Some College,0.52,0.08,1
4422,Control,50-64,High School,0.68,0,1
4423,Personal Visit,18-29,High School,0.35,0.12,0
4424,Personal Visit,30-49,Some College,0.52,0.12,1
4425,Phone Call,18-29,High School,0.35,0.08,0
4426,Control,30-49,High School,0.52,0,0
4427,Personal Visit,30-49,Bachelor's,0.52,0.12,0
4428,Postcard,30-49,Some College,0.52,0.05,0
4429,Personal Visit,65+,Some College,0.74,0.12,1
4430,Control,65+,Graduate,0.74,0,1
4431,Phone Call,50-64,Some College,0.68,0.08,0
4432,Phone Call,18-29,Bachelor's,0.35,0.08,0
4433,Postcard,50-64,Some College,0.68,0.05,1
4434,Phone Call,65+,High School,0.74,0.08,1
4435,Control,65+,High School,0.74,0,1
4436,Phone Call,50-64,Some College,0.68,0.08,0
4437,Control,30-49,Graduate,0.52,0,0
4438,Personal Visit,50-64,Bachelor's,0.68,0.12,1
4439,Personal Visit,65+,Bachelor's,0.74,0.12,1
4440,Personal Visit,18-29,Graduate,0.35,0.12,0
4441,Postcard,18-29,High School,0.35,0.05,0
4442,Postcard,30-49,High School,0.52,0.05,1
4443,Postcard,65+,Bachelor's,0.74,0.05,0
4444,Phone Call,50-64,Some College,0.68,0.08,1
4445,Phone Call,50-64,High School,0.68,0.08,1
4446,Personal Visit,30-49,High School,0.52,0.12,1
4447,Personal Visit,18-29,Graduate,0.35,0.12,0
4448,Control,50-64,Some College,0.68,0,1
4449,Postcard,65+,Some College,0.74,0.05,0
4450,Postcard,30-49,High School,0.52,0.05,1
4451,Postcard,50-64,Graduate,0.68,0.05,1
4452,Postcard,30-49,High School,0.52,0.05,0
4453,Control,30-49,High School,0.52,0,0
4454,Phone Call,50-64,High School,0.68,0.08,1
4455,Personal Visit,30-49,High School,0.52,0.12,1
4456,Phone Call,18-29,High School,0.35,0.08,1
4457,Postcard,30-49,High School,0.52,0.05,1
4458,Control,30-49,Bachelor's,0.52,0,0
4459,Postcard,18-29,High School,0.35,0.05,1
4460,Postcard,65+,High School,0.74,0.05,1
4461,Phone Call,50-64,Bachelor's,0.68,0.08,1
4462,Personal Visit,30-49,Some College,0.52,0.12,1
4463,Phone Call,18-29,Graduate,0.35,0.08,0
4464,Personal Visit,18-29,Some College,0.35,0.12,0
4465,Control,18-29,High School,0.35,0,0
4466,Control,50-64,Bachelor's,0.68,0,1
4467,Postcard,30-49,High School,0.52,0.05,0
4468,Postcard,65+,Bachelor's,0.74,0.05,0
4469,Postcard,50-64,Graduate,0.68,0.05,1
4470,Control,50-64,Bachelor's,0.68,0,0
4471,Postcard,50-64,Bachelor's,0.68,0.05,1
4472,Phone Call,30-49,Bachelor's,0.52,0.08,1
4473,Control,50-64,Graduate,0.68,0,1
4474,Control,30-49,High School,0.52,0,1
4475,Postcard,18-29,Graduate,0.35,0.05,1
4476,Phone Call,30-49,Some College,0.52,0.08,1
4477,Postcard,30-49,Bachelor's,0.52,0.05,0
4478,Phone Call,30-49,Some College,0.52,0.08,1
4479,Phone Call,30-49,Some College,0.52,0.08,1
4480,Control,65+,Some College,0.74,0,1
4481,Personal Visit,30-49,Some College,0.52,0.12,1
4482,Personal Visit,50-64,Graduate,0.68,0.12,1
4483,Postcard,18-29,Bachelor's,0.35,0.05,1
4484,Personal Visit,50-64,Some College,0.68,0.12,1
4485,Postcard,30-49,Graduate,0.52,0.05,1
4486,Postcard,65+,Bachelor's,0.74,0.05,0
4487,Phone Call,18-29,High School,0.35,0.08,1
4488,Postcard,50-64,High School,0.68,0.05,1
4489,Postcard,30-49,High School,0.52,0.05,0
4490,Personal Visit,18-29,High School,0.35,0.12,0
4491,Control,65+,Bachelor's,0.74,0,1
4492,Postcard,18-29,Some College,0.35,0.05,0
4493,Personal Visit,30-49,High School,0.52,0.12,0
4494,Personal Visit,30-49,Some College,0.52,0.12,0
4495,Personal Visit,30-49,Some College,0.52,0.12,0
4496,Control,65+,Bachelor's,0.74,0,0
4497,Personal Visit,30-49,High School,0.52,0.12,0
4498,Control,50-64,High School,0.68,0,1
4499,Control,30-49,Some College,0.52,0,1
4500,Personal Visit,30-49,Some College,0.52,0.12,1
4501,Personal Visit,50-64,Bachelor's,0.68,0.12,1
4502,Postcard,18-29,Bachelor's,0.35,0.05,1
4503,Postcard,50-64,Some College,0.68,0.05,1
4504,Phone Call,50-64,Bachelor's,0.68,0.08,1
4505,Postcard,50-64,Bachelor's,0.68,0.05,1
4506,Phone Call,50-64,High School,0.68,0.08,0
4507,Phone Call,18-29,High School,0.35,0.08,1
4508,Control,30-49,Bachelor's,0.52,0,1
4509,Control,50-64,Bachelor's,0.68,0,0
4510,Personal Visit,30-49,Bachelor's,0.52,0.12,1
4511,Control,30-49,Some College,0.52,0,1
4512,Control,65+,Some College,0.74,0,1
4513,Phone Call,30-49,Bachelor's,0.52,0.08,0
4514,Phone Call,18-29,Graduate,0.35,0.08,0
4515,Control,50-64,Graduate,0.68,0,0
4516,Personal Visit,50-64,Some College,0.68,0.12,1
4517,Control,50-64,Some College,0.68,0,0
4518,Phone Call,50-64,Bachelor's,0.68,0.08,1
4519,Phone Call,30-49,Bachelor's,0.52,0.08,1
4520,Control,65+,High School,0.74,0,1
4521,Phone Call,65+,Graduate,0.74,0.08,1
4522,Phone Call,50-64,High School,0.68,0.08,0
4523,Personal Visit,30-49,Some College,0.52,0.12,0
4524,Phone Call,65+,Bachelor's,0.74,0.08,1
4525,Postcard,18-29,Some College,0.35,0.05,0
4526,Personal Visit,30-49,Bachelor's,0.52,0.12,1
4527,Personal Visit,65+,Some College,0.74,0.12,1
4528,Phone Call,18-29,Some College,0.35,0.08,0
4529,Personal Visit,50-64,Graduate,0.68,0.12,1
4530,Postcard,50-64,High School,0.68,0.05,1
4531,Control,50-64,High School,0.68,0,1
4532,Control,30-49,Bachelor's,0.52,0,0
4533,Control,18-29,Some College,0.35,0,0
4534,Postcard,50-64,Bachelor's,0.68,0.05,0
4535,Personal Visit,18-29,Some College,0.35,0.12,0
4536,Personal Visit,65+,High School,0.74,0.12,1
4537,Phone Call,30-49,Some College,0.52,0.08,1
4538,Phone Call,65+,High School,0.74,0.08,0
4539,Control,30-49,Some College,0.52,0,1
4540,Postcard,50-64,Bachelor's,0.68,0.05,1
4541,Control,50-64,Graduate,0.68,0,1
4542,Postcard,30-49,Bachelor's,0.52,0.05,1
4543,Phone Call,65+,Some College,0.74,0.08,1
4544,Personal Visit,30-49,High School,0.52,0.12,0
4545,Postcard,18-29,Bachelor's,0.35,0.05,0
4546,Phone Call,30-49,Bachelor's,0.52,0.08,1
4547,Phone Call,30-49,High School,0.52,0.08,1
4548,Control,18-29,Bachelor's,0.35,0,0
4549,Phone Call,30-49,Some College,0.52,0.08,1
4550,Control,18-29,Some College,0.35,0,1
4551,Personal Visit,30-49,High School,0.52,0.12,1
4552,Control,30-49,Graduate,0.52,0,0
4553,Phone Call,18-29,Some College,0.35,0.08,0
4554,Phone Call,50-64,Some College,0.68,0.08,1
4555,Control,18-29,Bachelor's,0.35,0,1
4556,Personal Visit,65+,High School,0.74,0.12,1
4557,Phone Call,30-49,Some College,0.52,0.08,1
4558,Control,18-29,Some College,0.35,0,0
4559,Personal Visit,30-49,Bachelor's,0.52,0.12,0
4560,Postcard,50-64,Some College,0.68,0.05,1
4561,Phone Call,18-29,Some College,0.35,0.08,0
4562,Phone Call,30-49,Graduate,0.52,0.08,1
4563,Phone Call,30-49,Bachelor's,0.52,0.08,0
4564,Phone Call,50-64,Graduate,0.68,0.08,0
4565,Phone Call,30-49,Bachelor's,0.52,0.08,1
4566,Postcard,65+,High School,0.74,0.05,1
4567,Personal Visit,30-49,High School,0.52,0.12,1
4568,Personal Visit,30-49,Some College,0.52,0.12,1
4569,Phone Call,50-64,Bachelor's,0.68,0.08,0
4570,Control,30-49,Bachelor's,0.52,0,0
4571,Postcard,50-64,Graduate,0.68,0.05,1
4572,Phone Call,18-29,Graduate,0.35,0.08,0
4573,Personal Visit,30-49,High School,0.52,0.12,1
4574,Control,30-49,High School,0.52,0,0
4575,Control,30-49,Some College,0.52,0,0
4576,Control,30-49,High School,0.52,0,1
4577,Postcard,18-29,Some College,0.35,0.05,0
4578,Personal Visit,65+,Some College,0.74,0.12,1
4579,Phone Call,30-49,Bachelor's,0.52,0.08,0
4580,Phone Call,65+,Bachelor's,0.74,0.08,1
4581,Personal Visit,50-64,High School,0.68,0.12,1
4582,Postcard,18-29,Some College,0.35,0.05,0
4583,Postcard,30-49,High School,0.52,0.05,1
4584,Phone Call,65+,Some College,0.74,0.08,0
4585,Phone Call,30-49,High School,0.52,0.08,1
4586,Personal Visit,50-64,High School,0.68,0.12,0
4587,Control,50-64,Some College,0.68,0,0
4588,Control,30-49,High School,0.52,0,0
4589,Personal Visit,30-49,High School,0.52,0.12,0
4590,Phone Call,30-49,High School,0.52,0.08,1
4591,Control,65+,Graduate,0.74,0,0
4592,Phone Call,30-49,High School,0.52,0.08,1
4593,Phone Call,30-49,Graduate,0.52,0.08,1
4594,Postcard,18-29,Some College,0.35,0.05,0
4595,Personal Visit,30-49,Some College,0.52,0.12,1
4596,Personal Visit,30-49,Graduate,0.52,0.12,1
4597,Control,65+,High School,0.74,0,1
4598,Postcard,50-64,Graduate,0.68,0.05,1
4599,Postcard,18-29,Bachelor's,0.35,0.05,0
4600,Personal Visit,65+,Graduate,0.74,0.12,1
4601,Personal Visit,50-64,Graduate,0.68,0.12,1
4602,Personal Visit,65+,Graduate,0.74,0.12,1
4603,Personal Visit,30-49,High School,0.52,0.12,1
4604,Personal Visit,30-49,High School,0.52,0.12,1
4605,Postcard,18-29,Graduate,0.35,0.05,1
4606,Postcard,65+,High School,0.74,0.05,1
4607,Phone Call,30-49,Graduate,0.52,0.08,1
4608,Control,18-29,Graduate,0.35,0,1
4609,Postcard,30-49,High School,0.52,0.05,0
4610,Postcard,65+,Graduate,0.74,0.05,1
4611,Phone Call,30-49,Bachelor's,0.52,0.08,1
4612,Personal Visit,30-49,Bachelor's,0.52,0.12,0
4613,Control,65+,High School,0.74,0,0
4614,Postcard,50-64,Some College,0.68,0.05,1
4615,Control,65+,Graduate,0.74,0,1
4616,Personal Visit,30-49,Some College,0.52,0.12,1
4617,Control,65+,Bachelor's,0.74,0,1
4618,Phone Call,30-49,Some College,0.52,0.08,0
4619,Control,30-49,Some College,0.52,0,1
4620,Personal Visit,65+,Bachelor's,0.74,0.12,1
4621,Postcard,50-64,Bachelor's,0.68,0.05,1
4622,Phone Call,50-64,High School,0.68,0.08,1
4623,Personal Visit,30-49,Some College,0.52,0.12,0
4624,Personal Visit,30-49,Some College,0.52,0.12,0
4625,Phone Call,30-49,Some College,0.52,0.08,0
4626,Control,30-49,Bachelor's,0.52,0,0
4627,Postcard,65+,Some College,0.74,0.05,0
4628,Control,50-64,Graduate,0.68,0,0
4629,Personal Visit,30-49,Some College,0.52,0.12,0
4630,Personal Visit,50-64,Bachelor's,0.68,0.12,1
4631,Personal Visit,50-64,Bachelor's,0.68,0.12,1
4632,Personal Visit,50-64,Some College,0.68,0.12,0
4633,Control,30-49,Some College,0.52,0,1
4634,Phone Call,50-64,Bachelor's,0.68,0.08,1
4635,Postcard,30-49,Some College,0.52,0.05,1
4636,Phone Call,18-29,Bachelor's,0.35,0.08,1
4637,Control,65+,High School,0.74,0,1
4638,Postcard,30-49,High School,0.52,0.05,0
4639,Control,18-29,Bachelor's,0.35,0,0
4640,Personal Visit,18-29,Bachelor's,0.35,0.12,1
4641,Control,50-64,Some College,0.68,0,1
4642,Postcard,50-64,Some College,0.68,0.05,1
4643,Control,30-49,High School,0.52,0,0
4644,Phone Call,30-49,Some College,0.52,0.08,0
4645,Phone Call,30-49,Some College,0.52,0.08,0
4646,Personal Visit,30-49,High School,0.52,0.12,0
4647,Control,50-64,Some College,0.68,0,1
4648,Postcard,65+,Some College,0.74,0.05,1
4649,Postcard,65+,Graduate,0.74,0.05,1
4650,Control,65+,Some College,0.74,0,1
4651,Phone Call,65+,Some College,0.74,0.08,1
4652,Postcard,30-49,High School,0.52,0.05,0
4653,Control,30-49,High School,0.52,0,0
4654,Phone Call,50-64,High School,0.68,0.08,1
4655,Postcard,30-49,Bachelor's,0.52,0.05,0
4656,Postcard,18-29,Some College,0.35,0.05,1
4657,Postcard,50-64,Some College,0.68,0.05,0
4658,Personal Visit,30-49,Bachelor's,0.52,0.12,1
4659,Postcard,18-29,High School,0.35,0.05,1
4660,Control,18-29,Some College,0.35,0,1
4661,Phone Call,30-49,Some College,0.52,0.08,1
4662,Control,50-64,High School,0.68,0,0
4663,Control,50-64,Bachelor's,0.68,0,1
4664,Control,30-49,Bachelor's,0.52,0,1
4665,Control,50-64,Graduate,0.68,0,0
4666,Control,30-49,Some College,0.52,0,0
4667,Phone Call,30-49,Some College,0.52,0.08,0
4668,Personal Visit,65+,High School,0.74,0.12,1
4669,Personal Visit,30-49,Some College,0.52,0.12,0
4670,Control,18-29,Bachelor's,0.35,0,1
4671,Control,50-64,Graduate,0.68,0,1
4672,Phone Call,30-49,Some College,0.52,0.08,1
4673,Phone Call,30-49,Some College,0.52,0.08,0
4674,Control,30-49,Graduate,0.52,0,0
4675,Personal Visit,65+,Bachelor's,0.74,0.12,0
4676,Postcard,30-49,Bachelor's,0.52,0.05,1
4677,Personal Visit,18-29,Some College,0.35,0.12,0
4678,Control,30-49,Some College,0.52,0,1
4679,Control,18-29,Graduate,0.35,0,1
4680,Phone Call,18-29,Some College,0.35,0.08,0
4681,Personal Visit,30-49,High School,0.52,0.12,1
4682,Personal Visit,18-29,High School,0.35,0.12,1
4683,Personal Visit,18-29,High School,0.35,0.12,1
4684,Phone Call,18-29,High School,0.35,0.08,1
4685,Personal Visit,18-29,Some College,0.35,0.12,0
4686,Postcard,30-49,Bachelor's,0.52,0.05,1
4687,Phone Call,50-64,High School,0.68,0.08,1
4688,Phone Call,65+,Some College,0.74,0.08,1
4689,Control,30-49,High School,0.52,0,1
4690,Personal Visit,18-29,High School,0.35,0.12,0
4691,Personal Visit,50-64,Some College,0.68,0.12,1
4692,Personal Visit,30-49,Some College,0.52,0.12,1
4693,Personal Visit,30-49,Bachelor's,0.52,0.12,0
4694,Phone Call,50-64,Some College,0.68,0.08,0
4695,Phone Call,18-29,Bachelor's,0.35,0.08,0
4696,Postcard,50-64,Bachelor's,0.68,0.05,1
4697,Personal Visit,30-49,Bachelor's,0.52,0.12,1
4698,Control,30-49,Some College,0.52,0,0
4699,Phone Call,18-29,Some College,0.35,0.08,0
4700,Phone Call,30-49,Bachelor's,0.52,0.08,1
4701,Phone Call,50-64,Bachelor's,0.68,0.08,1
4702,Control,18-29,Bachelor's,0.35,0,1
4703,Phone Call,50-64,Some College,0.68,0.08,1
4704,Postcard,18-29,Some College,0.35,0.05,1
4705,Postcard,30-49,Bachelor's,0.52,0.05,1
4706,Control,65+,High School,0.74,0,1
4707,Phone Call,65+,Some College,0.74,0.08,1
4708,Control,18-29,High School,0.35,0,0
4709,Phone Call,50-64,Bachelor's,0.68,0.08,1
4710,Personal Visit,50-64,Graduate,0.68,0.12,1
4711,Personal Visit,65+,High School,0.74,0.12,1
4712,Personal Visit,18-29,Some College,0.35,0.12,0
4713,Control,18-29,Some College,0.35,0,0
4714,Postcard,30-49,High School,0.52,0.05,0
4715,Control,30-49,Graduate,0.52,0,1
4716,Phone Call,50-64,Bachelor's,0.68,0.08,1
4717,Control,30-49,Bachelor's,0.52,0,0
4718,Postcard,18-29,Some College,0.35,0.05,0
4719,Phone Call,65+,High School,0.74,0.08,1
4720,Control,18-29,High School,0.35,0,1
4721,Control,18-29,Graduate,0.35,0,0
4722,Postcard,18-29,High School,0.35,0.05,0
4723,Personal Visit,30-49,Some College,0.52,0.12,1
4724,Personal Visit,30-49,Graduate,0.52,0.12,1
4725,Personal Visit,50-64,High School,0.68,0.12,1
4726,Control,50-64,Some College,0.68,0,1
4727,Control,18-29,High School,0.35,0,1
4728,Personal Visit,30-49,Graduate,0.52,0.12,0
4729,Personal Visit,65+,Graduate,0.74,0.12,1
4730,Personal Visit,30-49,Some College,0.52,0.12,0
4731,Personal Visit,30-49,High School,0.52,0.12,0
4732,Personal Visit,18-29,Some College,0.35,0.12,0
4733,Phone Call,30-49,High School,0.52,0.08,1
4734,Personal Visit,30-49,High School,0.52,0.12,1
4735,Personal Visit,30-49,Some College,0.52,0.12,1
4736,Phone Call,65+,Graduate,0.74,0.08,1
4737,Control,30-49,High School,0.52,0,0
4738,Control,65+,High School,0.74,0,1
4739,Control,65+,High School,0.74,0,1
4740,Phone Call,50-64,Bachelor's,0.68,0.08,1
4741,Postcard,18-29,High School,0.35,0.05,0
4742,Control,65+,High School,0.74,0,1
4743,Control,50-64,Some College,0.68,0,1
4744,Postcard,30-49,Some College,0.52,0.05,0
4745,Personal Visit,30-49,Bachelor's,0.52,0.12,0
4746,Postcard,18-29,Graduate,0.35,0.05,1
4747,Postcard,18-29,Some College,0.35,0.05,0
4748,Postcard,18-29,Bachelor's,0.35,0.05,1
4749,Personal Visit,18-29,Some College,0.35,0.12,1
4750,Phone Call,65+,Bachelor's,0.74,0.08,0
4751,Phone Call,50-64,Some College,0.68,0.08,1
4752,Phone Call,30-49,High School,0.52,0.08,1
4753,Postcard,18-29,Some College,0.35,0.05,0
4754,Control,50-64,Some College,0.68,0,0
4755,Phone Call,50-64,High School,0.68,0.08,1
4756,Postcard,50-64,Bachelor's,0.68,0.05,1
4757,Postcard,18-29,Graduate,0.35,0.05,1
4758,Postcard,50-64,High School,0.68,0.05,1
4759,Phone Call,30-49,Bachelor's,0.52,0.08,1
4760,Postcard,30-49,High School,0.52,0.05,1
4761,Phone Call,65+,Bachelor's,0.74,0.08,1
4762,Postcard,50-64,Bachelor's,0.68,0.05,1
4763,Personal Visit,50-64,Graduate,0.68,0.12,1
4764,Postcard,30-49,Bachelor's,0.52,0.05,0
4765,Postcard,30-49,High School,0.52,0.05,1
4766,Personal Visit,30-49,Some College,0.52,0.12,1
4767,Postcard,65+,High School,0.74,0.05,1
4768,Personal Visit,50-64,High School,0.68,0.12,1
4769,Phone Call,30-49,Some College,0.52,0.08,0
4770,Control,50-64,Some College,0.68,0,1
4771,Postcard,30-49,Graduate,0.52,0.05,0
4772,Personal Visit,65+,Some College,0.74,0.12,1
4773,Personal Visit,50-64,Graduate,0.68,0.12,1
4774,Personal Visit,50-64,High School,0.68,0.12,1
4775,Control,50-64,High School,0.68,0,0
4776,Personal Visit,50-64,Some College,0.68,0.12,1
4777,Postcard,65+,Graduate,0.74,0.05,1
4778,Phone Call,50-64,High School,0.68,0.08,1
4779,Postcard,65+,High School,0.74,0.05,1
4780,Control,30-49,High School,0.52,0,0
4781,Phone Call,65+,High School,0.74,0.08,1
4782,Phone Call,18-29,Bachelor's,0.35,0.08,1
4783,Phone Call,65+,High School,0.74,0.08,1
4784,Postcard,18-29,High School,0.35,0.05,0
4785,Postcard,65+,Some College,0.74,0.05,1
4786,Phone Call,30-49,Some College,0.52,0.08,1
4787,Phone Call,30-49,Some College,0.52,0.08,0
4788,Control,65+,Bachelor's,0.74,0,1
4789,Postcard,30-49,Bachelor's,0.52,0.05,1
4790,Personal Visit,65+,High School,0.74,0.12,1
4791,Postcard,50-64,Some College,0.68,0.05,0
4792,Postcard,30-49,Some College,0.52,0.05,0
4793,Personal Visit,30-49,Some College,0.52,0.12,0
4794,Personal Visit,30-49,Graduate,0.52,0.12,1
4795,Control,50-64,Graduate,0.68,0,0
4796,Control,30-49,Graduate,0.52,0,1
4797,Control,30-49,High School,0.52,0,0
4798,Phone Call,30-49,Bachelor's,0.52,0.08,0
4799,Postcard,18-29,Some College,0.35,0.05,0
4800,Control,30-49,High School,0.52,0,0
4801,Postcard,18-29,Bachelor's,0.35,0.05,1
4802,Control,18-29,Graduate,0.35,0,1
4803,Personal Visit,50-64,Bachelor's,0.68,0.12,0
4804,Postcard,18-29,Graduate,0.35,0.05,0
4805,Personal Visit,65+,High School,0.74,0.12,1
4806,Personal Visit,65+,Bachelor's,0.74,0.12,1
4807,Phone Call,30-49,Bachelor's,0.52,0.08,1
4808,Control,65+,Graduate,0.74,0,1
4809,Postcard,50-64,Bachelor's,0.68,0.05,1
4810,Phone Call,30-49,Graduate,0.52,0.08,1
4811,Phone Call,50-64,High School,0.68,0.08,1
4812,Phone Call,50-64,Some College,0.68,0.08,1
4813,Postcard,65+,Graduate,0.74,0.05,0
4814,Control,30-49,High School,0.52,0,0
4815,Control,65+,Some College,0.74,0,1
4816,Postcard,50-64,Bachelor's,0.68,0.05,0
4817,Phone Call,65+,High School,0.74,0.08,1
4818,Control,30-49,Some College,0.52,0,0
4819,Phone Call,30-49,Graduate,0.52,0.08,0
4820,Phone Call,30-49,Some College,0.52,0.08,1
4821,Personal Visit,30-49,High School,0.52,0.12,1
4822,Control,18-29,High School,0.35,0,1
4823,Personal Visit,65+,Bachelor's,0.74,0.12,1
4824,Control,50-64,Graduate,0.68,0,0
4825,Phone Call,18-29,Graduate,0.35,0.08,1
4826,Postcard,65+,Bachelor's,0.74,0.05,1
4827,Control,30-49,Some College,0.52,0,1
4828,Phone Call,30-49,High School,0.52,0.08,0
4829,Postcard,65+,Bachelor's,0.74,0.05,0
4830,Postcard,65+,High School,0.74,0.05,1
4831,Postcard,18-29,Some College,0.35,0.05,0
4832,Postcard,65+,High School,0.74,0.05,1
4833,Phone Call,30-49,High School,0.52,0.08,1
4834,Personal Visit,65+,Some College,0.74,0.12,1
4835,Personal Visit,50-64,Some College,0.68,0.12,1
4836,Personal Visit,18-29,Bachelor's,0.35,0.12,1
4837,Phone Call,18-29,High School,0.35,0.08,1
4838,Phone Call,30-49,Some College,0.52,0.08,1
4839,Phone Call,65+,Graduate,0.74,0.08,1
4840,Postcard,18-29,High School,0.35,0.05,1
4841,Personal Visit,30-49,High School,0.52,0.12,0
4842,Phone Call,18-29,High School,0.35,0.08,0
4843,Control,50-64,Bachelor's,0.68,0,0
4844,Personal Visit,18-29,High School,0.35,0.12,0
4845,Phone Call,50-64,Graduate,0.68,0.08,0
4846,Personal Visit,65+,Some College,0.74,0.12,0
4847,Personal Visit,18-29,Bachelor's,0.35,0.12,0
4848,Postcard,65+,High School,0.74,0.05,1
4849,Phone Call,30-49,Graduate,0.52,0.08,0
4850,Control,50-64,High School,0.68,0,0
4851,Personal Visit,30-49,Bachelor's,0.52,0.12,1
4852,Postcard,65+,Bachelor's,0.74,0.05,1
4853,Postcard,50-64,Bachelor's,0.68,0.05,1
4854,Postcard,30-49,Graduate,0.52,0.05,0
4855,Postcard,30-49,High School,0.52,0.05,0
4856,Personal Visit,30-49,High School,0.52,0.12,0
4857,Personal Visit,50-64,Graduate,0.68,0.12,1
4858,Personal Visit,30-49,Some College,0.52,0.12,1
4859,Control,30-49,High School,0.52,0,1
4860,Control,65+,Bachelor's,0.74,0,1
4861,Control,30-49,High School,0.52,0,1
4862,Control,18-29,High School,0.35,0,0
4863,Personal Visit,50-64,High School,0.68,0.12,1
4864,Postcard,50-64,Graduate,0.68,0.05,1
4865,Control,65+,Graduate,0.74,0,1
4866,Control,65+,Graduate,0.74,0,1
4867,Personal Visit,30-49,High School,0.52,0.12,1
4868,Personal Visit,18-29,Some College,0.35,0.12,0
4869,Personal Visit,30-49,High School,0.52,0.12,1
4870,Phone Call,50-64,Bachelor's,0.68,0.08,0
4871,Control,65+,High School,0.74,0,1
4872,Phone Call,50-64,High School,0.68,0.08,1
4873,Control,18-29,Bachelor's,0.35,0,0
4874,Personal Visit,50-64,Bachelor's,0.68,0.12,1
4875,Phone Call,30-49,Graduate,0.52,0.08,1
4876,Phone Call,65+,High School,0.74,0.08,1
4877,Control,18-29,Bachelor's,0.35,0,0
4878,Postcard,18-29,Some College,0.35,0.05,0
4879,Phone Call,18-29,Bachelor's,0.35,0.08,1
4880,Control,65+,High School,0.74,0,1
4881,Personal Visit,50-64,High School,0.68,0.12,1
