district_id,year,incumbent_party,incumbent_spending,challenger_spending,incumbent_vote_share,presidential_vote,median_income,incumbent_scandal,quality_challenger
CD-45-03,2014,Republican,1449.1,1213.0,62.4,53.5,121539.04,False,False
CD-45-03,2016,Republican,821.9,1333.8,50.4,51.9,121232.72,False,False
CD-45-03,2018,Democrat,485.9,577.7,58.7,50.3,127197.0,False,False
CD-45-03,2020,Democrat,1986.1,1737.3,60.9,53.5,128532.84,False,False
CD-45-03,2022,Democrat,772.8,380.8,59.1,56.5,133252.17,False,False
CD-45-04,2012,Democrat,2485.3,643.9,47.2,42.0,57751.15,False,False
CD-45-04,2014,Republican,2127.5,1360.8,60.9,36.8,57742.84,False,True
CD-45-04,2016,Democrat,2060.7,916.1,48.5,43.0,62375.75,False,False
CD-45-04,2018,Democrat,434.1,1593.1,46.7,41.0,65062.87,False,False
CD-45-04,2020,Democrat,1334.9,719.4,33.9,38.5,65714.16,True,True
CD-45-04,2022,Republican,1158.0,398.3,55.2,40.3,67220.89,True,False
CD-45-05,2012,Republican,1276.0,709.3,56.6,42.7,71521.23,False,True
CD-45-05,2014,Republican,2260.4,764.5,60.4,39.4,67361.67,False,False
CD-45-05,2016,Republican,2396.5,1789.9,54.5,50.2,67969.93,True,False
CD-45-05,2018,Democrat,1018.6,1371.1,54.6,42.9,75780.74,False,False
CD-45-05,2020,Democrat,1367.9,1677.1,55.7,45.6,78483.06,False,False
CD-45-05,2022,Democrat,812.3,1207.8,50.4,48.9,78576.02,False,True
CD-45-06,2012,Democrat,1748.1,207.9,65.5,62.4,119067.07,False,False
CD-45-06,2014,Democrat,2429.7,1239.1,68.3,64.6,123449.23,False,False
CD-45-06,2016,Democrat,2404.9,1046.2,66.4,61.3,125669.73,False,False
CD-45-06,2018,Democrat,1148.5,1499.9,64.4,62.0,133009.1,False,False
CD-45-06,2020,Democrat,1324.8,934.0,62.7,61.6,137811.71,False,False
CD-45-06,2022,Democrat,2469.9,1263.9,61.7,62.6,140356.38,False,True
CD-45-07,2012,Republican,736.5,919.3,54.5,39.0,50550.9,True,False
CD-45-07,2014,Republican,1955.0,727.2,55.0,35.3,54114.29,True,True
CD-45-07,2016,Republican,1666.5,915.3,67.9,31.3,56136.2,False,False
CD-45-07,2018,Democrat,1845.3,369.1,46.9,37.5,53692.6,False,False
CD-45-07,2020,Democrat,1147.1,363.3,43.7,37.8,53903.46,False,True
CD-45-07,2022,Democrat,1134.5,1251.1,51.7,39.3,60247.01,False,False
CD-45-08,2012,Democrat,1256.9,269.2,73.0,60.7,52278.73,False,False
CD-45-08,2014,Democrat,1955.3,569.6,68.6,62.2,49238.85,False,False
CD-45-08,2016,Democrat,791.4,1230.5,58.7,57.9,53186.87,False,True
CD-45-08,2018,Democrat,531.7,1443.2,48.3,63.5,54839.24,True,True
CD-45-08,2020,Democrat,2126.0,538.8,60.2,59.3,49989.74,False,True
CD-45-08,2022,Democrat,895.7,252.4,66.2,57.0,60844.96,False,True
CD-45-09,2012,Republican,760.7,1222.7,47.2,54.1,50694.54,False,False
CD-45-09,2014,Republican,1846.6,843.8,52.7,57.0,46087.13,False,False
CD-45-09,2016,Republican,770.9,1033.4,54.5,57.8,49370.67,False,False
CD-45-09,2018,Republican,2137.9,1138.4,55.7,55.8,54408.68,False,False
CD-45-09,2020,Republican,2242.2,542.0,46.7,54.8,46178.67,False,False
CD-45-09,2022,Republican,1255.8,831.2,53.1,58.9,51972.53,False,False
CD-46-01,2012,Democrat,998.9,212.5,53.2,48.5,97495.26,False,False
CD-46-01,2014,Democrat,1817.0,282.9,52.5,48.9,103870.83,False,False
CD-46-01,2016,Democrat,438.7,616.1,46.1,39.0,103601.87,False,False
CD-46-01,2018,Democrat,1255.9,1757.9,50.0,44.1,110763.28,False,False
CD-46-01,2020,Democrat,2430.6,1440.3,46.6,47.0,117693.01,True,False
CD-46-01,2022,Democrat,1088.2,1654.3,48.0,46.6,117765.43,False,False
CD-46-02,2012,Democrat,2395.5,1072.6,48.9,59.2,100599.5,True,True
CD-46-02,2014,Republican,2324.0,1328.3,54.6,57.6,105019.46,False,False
CD-46-02,2016,Republican,1961.6,1741.2,49.2,60.9,104424.6,False,False
CD-46-02,2018,Democrat,1738.9,859.5,59.4,58.9,110964.5,False,True
CD-46-02,2020,Democrat,567.4,1429.9,60.5,56.5,116103.09,False,True
CD-46-02,2022,Democrat,2246.9,236.8,67.3,55.0,117153.43,False,False
CD-46-03,2012,Democrat,931.0,659.4,56.2,48.1,104085.63,False,True
CD-46-03,2014,Democrat,751.3,1346.0,60.8,54.8,110227.11,False,False
CD-46-03,2016,Republican,1625.6,1184.5,52.5,51.1,110340.7,False,True
CD-46-03,2018,Republican,1097.3,967.0,49.5,53.4,113364.01,False,True
CD-46-03,2020,Republican,1899.6,1206.2,50.2,53.7,122246.04,False,True
CD-46-03,2022,Republican,957.1,659.3,47.7,49.6,122442.96,False,True
CD-46-04,2012,Republican,2265.7,1692.6,44.3,64.6,123484.52,False,False
CD-46-04,2014,Republican,545.7,667.9,39.5,62.4,128807.73,True,False
CD-46-04,2016,Republican,1299.7,1205.0,48.7,63.0,132481.95,False,False
CD-46-04,2018,Republican,2364.1,292.6,48.6,59.1,133976.81,False,False
CD-46-04,2020,Republican,2046.7,1114.1,46.0,60.8,141292.07,False,True
CD-46-04,2022,Republican,2300.7,818.2,50.1,66.7,140775.65,False,False
CD-46-05,2012,Democrat,1871.4,1194.8,59.4,56.2,65175.68,False,True
CD-46-05,2014,Democrat,1339.6,815.6,54.7,46.1,72634.82,False,False
CD-46-05,2016,Republican,1142.2,691.2,55.7,52.7,65081.7,False,False
CD-46-05,2018,Republican,2268.1,953.1,52.9,54.7,73184.46,False,False
CD-46-05,2020,Republican,1212.3,1173.7,44.6,53.6,83967.84,False,True
CD-46-05,2022,Republican,952.8,1552.1,49.6,51.8,77239.57,False,False
CD-46-06,2012,Republican,895.3,468.7,55.6,49.3,72017.64,False,True
CD-46-06,2014,Republican,703.5,330.6,61.2,41.9,71864.31,False,False
CD-46-06,2016,Democrat,2313.3,1187.0,47.8,40.1,83043.99,False,True
CD-46-06,2018,Democrat,498.0,929.4,47.6,38.1,84383.11,False,False
CD-46-06,2020,Democrat,1448.5,391.0,53.5,42.8,84010.48,False,True
CD-46-06,2022,Democrat,861.8,1764.8,47.4,45.3,86285.03,False,False
CD-46-07,2012,Republican,789.5,1009.8,53.6,50.5,68154.39,False,False
CD-46-07,2014,Republican,622.0,355.2,54.9,49.8,72348.25,False,False
CD-46-07,2016,Democrat,1359.1,833.6,54.9,48.4,72004.66,False,False
CD-46-07,2018,Democrat,1717.8,1666.0,51.4,50.3,78918.74,True,False
CD-46-07,2020,Democrat,1109.0,955.4,59.9,49.0,79645.79,False,False
CD-46-07,2022,Democrat,470.8,236.6,48.7,50.4,83638.22,True,True
CD-46-08,2012,Republican,1671.0,1136.3,59.3,46.1,118865.94,False,True
CD-46-08,2014,Republican,2026.4,419.2,58.3,52.8,125501.45,False,False
CD-46-08,2016,Democrat,1566.5,1797.9,48.5,48.5,130682.25,False,True
CD-46-08,2018,Democrat,1365.8,1027.2,55.3,46.9,128320.99,False,False
CD-46-08,2020,Democrat,2192.2,1284.6,53.5,47.3,139629.03,False,False
CD-46-08,2022,Democrat,1954.7,628.1,55.7,50.8,144590.51,False,False
CD-46-09,2012,Republican,446.1,927.6,53.0,53.7,38590.1,False,True
CD-46-09,2014,Democrat,1038.7,891.5,56.4,48.0,40812.18,False,True
CD-46-09,2016,Democrat,2295.5,1051.8,49.7,50.2,41836.32,False,False
CD-46-09,2018,Democrat,2147.5,770.2,54.2,50.7,42622.95,False,True
CD-46-09,2020,Democrat,947.7,333.3,56.9,49.8,45774.76,False,False
CD-46-09,2022,Democrat,1562.7,630.9,51.2,49.1,47036.64,False,True
CD-47-01,2012,Democrat,1852.9,825.1,47.4,47.6,88282.39,True,False
CD-47-01,2014,Democrat,1071.7,1609.8,57.0,49.9,99198.75,False,False
CD-47-01,2016,Democrat,1601.1,512.0,51.5,48.1,106870.02,False,False
CD-47-01,2018,Democrat,1820.9,646.5,49.7,50.7,104794.33,False,True
CD-47-01,2020,Democrat,1788.1,1786.6,48.2,49.5,107280.23,False,True
CD-47-01,2022,Republican,2350.4,1788.8,50.0,46.6,112947.93,False,True
CD-47-02,2012,Democrat,478.9,1643.9,50.4,52.0,84500.47,False,False
CD-47-02,2014,Republican,1279.5,450.6,61.5,54.3,83353.84,False,False
CD-47-02,2016,Republican,2422.8,1401.1,53.6,47.4,88872.43,False,False
CD-47-02,2018,Republican,989.0,1103.0,52.9,57.4,87243.35,False,False
CD-47-02,2020,Republican,1393.3,561.9,54.1,51.3,90510.83,False,False
CD-47-02,2022,Republican,1429.1,1320.6,52.2,49.0,101337.99,False,True
CD-47-03,2012,Democrat,1496.1,1096.6,52.7,39.9,115647.43,False,False
CD-47-03,2014,Democrat,1282.2,233.1,46.2,42.9,116558.61,False,True
CD-47-03,2016,Democrat,722.4,1175.8,52.3,43.4,121626.02,False,False
CD-47-03,2018,Democrat,937.9,1434.3,43.4,45.0,129067.65,False,False
CD-47-03,2020,Democrat,1463.0,832.5,45.6,41.1,138494.89,False,True
CD-47-03,2022,Republican,2374.2,697.3,66.7,40.8,142451.53,False,False
CD-47-04,2012,Democrat,841.9,1590.8,56.4,55.0,105313.63,False,False
CD-47-04,2014,Democrat,1564.2,1394.3,48.5,57.6,112217.41,False,True
CD-47-04,2016,Democrat,1094.7,808.3,58.4,55.5,115478.8,False,False
CD-47-04,2018,Democrat,2415.4,550.9,54.2,59.9,125328.33,False,False
CD-47-04,2020,Democrat,600.1,1565.7,47.6,56.8,129957.33,True,True
CD-47-04,2022,Democrat,2029.0,1067.0,58.5,56.3,125274.05,False,True
CD-47-05,2012,Democrat,1919.7,967.6,52.8,45.2,108864.41,False,False
CD-47-05,2014,Democrat,1110.5,316.9,50.7,43.4,109168.06,False,False
CD-47-05,2016,Democrat,1868.4,1209.8,51.6,45.7,119309.17,False,False
CD-47-05,2018,Democrat,2490.3,1724.6,47.5,39.4,117412.76,False,True
CD-47-05,2020,Democrat,601.0,1686.0,50.1,44.7,127044.58,False,True
CD-47-05,2022,Democrat,1943.4,1276.4,40.6,46.6,134621.43,True,True
CD-47-06,2012,Republican,1025.7,1363.6,63.2,41.6,65011.44,False,False
CD-47-06,2014,Republican,1211.4,1330.5,57.4,37.7,73260.42,False,False
CD-47-06,2016,Republican,2266.0,1273.8,61.6,45.1,62641.54,False,False
CD-47-06,2018,Republican,2192.9,620.5,66.2,42.2,70451.51,False,False
CD-47-06,2020,Republican,2111.2,1724.1,56.4,39.6,71303.85,False,True
CD-47-06,2022,Republican,506.5,1658.0,61.1,48.8,72427.99,False,False
CD-47-07,2012,Democrat,465.4,621.0,58.7,58.9,81059.44,False,False
CD-47-07,2014,Democrat,2199.7,892.7,69.1,58.9,84400.22,False,False
CD-47-07,2016,Democrat,796.8,475.7,63.3,57.9,82483.78,False,True
CD-47-07,2018,Democrat,1431.7,1493.4,64.1,64.1,94995.44,False,True
CD-47-07,2020,Democrat,1812.4,995.6,64.2,62.3,95159.11,False,False
CD-47-07,2022,Democrat,1156.0,1577.5,65.2,62.0,94240.98,False,True
CD-47-08,2012,Democrat,1412.1,1035.7,45.7,33.2,52259.08,False,False
CD-47-08,2014,Democrat,1815.9,1664.1,41.1,31.7,50547.48,False,False
CD-47-08,2016,Democrat,2114.6,977.4,42.0,34.6,56491.93,False,True
CD-47-08,2018,Republican,1248.6,1522.6,58.1,35.4,54502.8,False,True
CD-47-08,2020,Republican,598.7,988.9,52.2,34.4,58722.68,True,False
CD-47-08,2022,Republican,1827.7,358.8,69.1,35.3,57885.94,False,False
CD-47-09,2012,Republican,1772.5,1283.0,40.7,65.8,73697.31,False,False
CD-47-09,2014,Republican,1053.7,614.5,47.6,59.2,70995.07,False,False
CD-47-09,2016,Republican,2008.0,1648.4,47.5,63.8,77101.02,False,False
CD-47-09,2018,Republican,1601.1,285.7,39.7,61.1,75753.92,False,True
CD-47-09,2020,Republican,1965.5,1274.1,47.5,62.5,77618.63,False,False
CD-47-09,2022,Republican,885.0,493.8,39.4,63.5,80216.46,True,False
CD-48-01,2012,Democrat,2086.4,1463.0,56.0,50.8,105188.32,False,False
CD-48-01,2014,Democrat,537.8,1632.6,48.3,49.3,109921.69,False,True
CD-48-01,2016,Democrat,1867.6,1214.8,53.1,52.1,107291.9,False,True
CD-48-01,2018,Democrat,1473.4,1457.1,53.4,55.9,120303.11,False,True
CD-48-01,2020,Democrat,1735.2,1518.0,61.3,46.9,121511.58,False,False
CD-48-01,2022,Democrat,1978.9,1220.8,59.7,54.2,120589.02,False,False
CD-48-02,2012,Republican,1034.4,1537.3,54.7,38.8,115904.02,False,True
CD-48-02,2014,Republican,1881.1,530.9,61.7,36.1,123408.31,False,False
CD-48-02,2016,Republican,953.9,387.0,64.4,37.0,127275.6,False,False
CD-48-02,2018,Democrat,1173.5,1586.7,37.4,38.3,129542.24,True,False
CD-48-02,2020,Democrat,1503.0,882.8,41.2,37.4,134247.01,False,True
CD-48-02,2022,Democrat,592.0,218.1,46.3,38.5,141341.69,False,True
CD-48-03,2012,Republican,575.5,522.1,63.4,37.7,49666.19,False,False
CD-48-03,2014,Republican,1423.1,1358.5,61.7,32.9,59274.9,False,False
CD-48-03,2016,Republican,2172.1,1486.7,62.0,41.4,61480.76,False,False
CD-48-03,2018,Republican,496.6,1036.8,59.1,36.4,61217.57,False,False
CD-48-03,2020,Republican,1966.1,1454.6,60.6,42.8,60769.75,False,True
CD-48-03,2022,Republican,621.0,871.8,63.4,41.3,69136.05,False,False
CD-48-04,2012,Republican,1121.1,1279.3,51.2,52.2,48451.93,False,True
CD-48-04,2014,Republican,533.1,418.2,59.9,50.6,41703.51,False,False
CD-48-04,2016,Republican,1413.0,972.0,57.5,50.9,53232.81,False,False
CD-48-04,2018,Republican,469.6,881.1,52.3,46.1,45774.81,False,True
CD-48-04,2020,Democrat,1347.2,818.2,53.2,48.1,52588.24,False,True
CD-48-04,2022,Democrat,1617.9,1430.2,57.3,48.1,49705.32,False,False
CD-48-05,2012,Democrat,1431.3,884.9,44.7,39.1,63767.79,False,True
CD-48-05,2014,Democrat,688.7,1557.2,48.0,41.2,69751.9,False,False
CD-48-05,2016,Democrat,721.4,792.3,50.3,42.6,72696.99,False,True
CD-48-05,2018,Republican,893.4,472.8,67.1,42.9,79783.35,False,True
CD-48-05,2020,Republican,1456.3,262.7,48.6,40.9,76255.83,True,True
CD-48-05,2022,Republican,1379.5,919.5,66.3,35.5,80683.59,False,False
CD-48-06,2012,Democrat,1701.5,801.4,50.7,41.0,44982.66,False,False
CD-48-06,2014,Democrat,1950.0,1671.8,42.6,38.1,43127.6,False,True
CD-48-06,2016,Democrat,1123.6,1402.2,44.1,40.1,39763.76,False,False
CD-48-06,2018,Democrat,1387.4,1048.0,49.2,38.1,43676.01,False,False
CD-48-06,2020,Democrat,1843.2,1170.9,38.1,37.3,51331.31,True,True
CD-48-06,2022,Democrat,2093.7,291.6,49.0,38.3,49711.9,False,False
CD-48-07,2012,Republican,1912.4,955.8,44.9,44.1,72525.58,True,True
CD-48-07,2014,Republican,461.7,298.5,52.8,52.6,70879.24,False,False
CD-48-07,2016,Republican,2449.2,1184.3,52.9,51.9,83291.74,False,False
CD-48-07,2018,Republican,1512.7,458.9,59.4,44.9,79834.19,False,False
CD-48-07,2020,Republican,615.5,1688.1,48.6,51.1,85215.94,False,False
CD-48-07,2022,Republican,2104.9,1329.3,50.9,51.0,83313.47,False,True
CD-48-08,2012,Republican,1149.7,1272.2,52.3,52.8,33047.68,False,False
CD-48-08,2014,Republican,1872.1,998.7,51.2,53.3,32125.99,False,False
CD-48-08,2016,Republican,549.8,1642.9,53.1,60.2,33613.03,False,False
CD-48-08,2018,Republican,854.5,1669.9,46.7,51.0,42156.95,False,True
CD-48-08,2020,Republican,2378.6,973.3,54.4,55.6,45509.04,False,True
CD-48-08,2022,Republican,2290.1,1763.3,53.7,58.9,41468.84,False,False
CD-48-09,2012,Democrat,1096.1,1740.1,61.1,56.3,112053.11,False,False
CD-48-09,2014,Democrat,1259.7,1044.6,68.6,62.1,120948.19,False,False
CD-48-09,2016,Democrat,2049.9,1393.4,65.6,70.4,126295.81,False,False
CD-48-09,2018,Republican,952.8,352.7,48.9,65.4,129149.45,False,False
CD-48-09,2020,Republican,795.0,436.6,44.7,60.0,131569.73,False,False
CD-48-09,2022,Republican,897.6,1149.3,39.0,61.7,138355.51,False,True
CD-49-01,2012,Democrat,2265.2,955.3,47.8,44.9,115566.37,False,False
CD-49-01,2014,Democrat,1400.4,1098.4,54.2,42.8,125422.76,False,False
CD-49-01,2016,Democrat,587.9,350.1,48.5,45.2,127271.54,False,True
CD-49-01,2018,Republican,2285.7,1431.8,57.3,38.7,124552.6,False,False
CD-49-01,2020,Republican,2386.6,849.1,63.0,44.2,137225.51,False,False
CD-49-01,2022,Republican,1811.8,1772.5,60.8,42.4,139671.74,False,False
CD-49-02,2012,Republican,2177.6,1167.5,46.6,63.2,39378.94,False,False
CD-49-02,2014,Republican,1407.7,1787.7,46.8,65.9,37236.35,False,False
CD-49-02,2016,Republican,2435.3,890.1,44.8,61.4,38255.82,False,True
CD-49-02,2018,Democrat,507.3,1030.3,61.8,59.1,45571.3,False,True
CD-49-02,2020,Democrat,2354.0,1065.6,65.2,67.0,40614.89,False,False
CD-49-02,2022,Republican,2291.3,673.5,40.5,62.4,46818.31,False,True
CD-49-03,2012,Democrat,805.2,1609.3,62.1,55.1,118263.46,False,False
CD-49-03,2014,Democrat,1285.3,1043.6,59.8,54.1,125937.59,False,False
CD-49-03,2016,Democrat,450.2,1343.8,58.8,55.1,117492.35,False,False
CD-49-03,2018,Democrat,876.3,1156.8,61.2,57.9,129327.13,False,False
CD-49-03,2020,Democrat,580.4,375.6,58.6,55.4,136618.22,False,True
CD-49-03,2022,Democrat,2139.7,1433.8,62.5,52.1,137412.2,False,False
